[0.0000, 0.0858, 0.1654, 0.2389, 0.3062, 0.3673, 0.4222, 0.4710, 0.5136, 0.5500],
[0.0000, 0.0858, 0.1654, 0.2389, 0.3062, 0.3673, 0.4222, 0.4710, 0.5136, 0.5500],
[0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
[0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
[0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0889, 0.1821, 0.2691, 0.3500],
[0.0000, 0.0000, 0.0499, 0.1456, 0.2351, 0.3184, 0.3956, 0.4665, 0.5314, 0.5900],
[0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0300],
[0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000]];


// Holding Capacities for Road Segment Cells
N = [8, 8, 8, 8, 8, 4, 4, 8, 4, 4, 4, 4, 4, 4, 4, 4, 8, 4, 4, 8 ];

// Travel Time for Resources Between Nodes
/*
tau = [
[
[0, 2, 1, 2, 3, 2, 3],
[2, 0, 1, 2, 1, 2, 3],
[1, 1, 0, 1, 2, 1, 2],
[2, 2, 1, 0, 3, 2, 1],
[3, 1, 2, 3, 0, 3, 4],
[2, 2, 1, 2, 3, 0, 3],
[3, 3, 2, 1, 4, 3, 0],
],
[
[0, 2, 1, 2, 3, 2, 3],
[2, 0, 1, 2, 1, 2, 3],
[1, 1, 0, 1, 2, 1, 2],
[2, 2, 1, 0, 3, 2, 1],
[3, 1, 2, 3, 0, 3, 4],
[2, 2, 1, 2, 3, 0, 3],
[3, 3, 2, 1, 4, 3, 0],
]
];
*/
tau = [[[0, 2, 1, 2, 3, 2, 3], [2, 0, 1, 2, 1, 2, 3], [1, 1, 0, 1, 2, 1, 2], [2, 2, 1, 0, 3, 2, 1], [3, 1, 2, 3, 0, 3, 4], [2, 2, 1, 2, 3, 0, 3], [3, 3, 2, 1, 4, 3, 0]], [[0, 2, 1, 2, 3, 2, 3], [2, 0, 1, 2, 1, 2, 3], [1, 1, 0, 1, 2, 1, 2], [2, 2, 1, 0, 3, 2, 1], [3, 1, 2, 3, 0, 3, 4], [2, 2, 1, 2, 3, 0, 3], [3, 3, 2, 1, 4, 3, 0]]];


// Downstream node mapping for R_prime
downstreamNode = [2, 2, 4, 6, 5, 5, 5, 7, 8, 9, 4, 6];  // Cell 5 to Node 7, Cell 6 to Node 8

// Precomputed Maximum Travel Time for Resources
/*
tau_max = [
	[3, 3, 2, 3, 4, 3, 4],
	[3, 3, 2, 3, 4, 3, 4]
];
*/
tau_max = [[3, 3, 2, 3, 4, 3, 4], [3, 3, 2, 3, 4, 3, 4]];


delta = [
	5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5 
];

// Speed Ratio for Road Segment Cells
s_factor = [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1 ];
